#,started on Fri,01-10-2013 01:37,,
,,,,
,233.8013471,"11,927",dTLB-store-misses,-70.17%
,233.8013471,"5,161",iTLB-load-misses,-24.53%
,233.8013471,"8,872",LLC-load-misses,-29.84%
,233.8013471,"1,11,431",LLC-store-misses,-35.15%
,233.8013471,"2,20,337",branch-load-misses,-45.79%
,233.8013471,"23,04,65,054",cycles,-56.42%
,233.8013471,"35,50,98,121",instructions              #    1.54  insn per cycle,-67.06%
,233.8765459,"2,47,541",branch-misses,-58.45%
,233.8765459,"1,59,985",cache-misses,-68.09%
,233.8765459,"1,64,20,305",L1-dcache-load-misses,-68.09%
,233.8765459,"7,09,565",L1-icache-load-misses,-68.09%
,233.8765459,"4,12,492",dTLB-load-misses,-68.14%
,233.8765459,"13,900",dTLB-store-misses,-73.46%
,233.8765459,"3,677",iTLB-load-misses,-42.55%
,233.8765459,"11,842",LLC-load-misses,-42.50%
,233.8765459,"20,305",LLC-store-misses,-37.19%
,233.8765459,"2,49,223",branch-load-misses,-42.51%
,233.8765459,"23,14,02,914",cycles,-47.83%
,233.8765459,"26,90,04,123",instructions              #    1.16  insn per cycle,-53.15%
,233.9517493,"2,15,403",branch-misses,-69.21%
,233.9517493,"4,94,919",cache-misses,-79.84%
,233.9517493,"1,56,25,164",L1-dcache-load-misses,-84.04%
,233.9517493,"6,15,572",L1-icache-load-misses,-84.04%
,233.9517493,"2,61,498",dTLB-load-misses,-83.99%
,233.9517493,"11,879",dTLB-store-misses,-78.68%
,233.9517493,"2,368",iTLB-load-misses,-21.28%
,233.9517493,"11,231",LLC-load-misses,-21.32%
,233.9517493,"1,94,691",LLC-store-misses,-26.64%
,233.9517493,"1,96,765",branch-load-misses,-37.28%
,233.9517493,"23,00,27,659",cycles,-47.92%
,233.9517493,"35,65,20,215",instructions              #    1.55  insn per cycle,-58.55%
,234.0269679,"2,25,990",branch-misses,-66.97%
,234.0269679,"4,44,160",cache-misses,-72.29%
,234.0269679,"1,51,15,593",L1-dcache-load-misses,-68.09%
,234.0269679,"5,45,776",L1-icache-load-misses,-68.09%
,234.0269679,"3,01,145",dTLB-load-misses,-68.10%
,234.0269679,"14,736",dTLB-store-misses,-68.10%
,234.0269679,"3,349",iTLB-load-misses,-42.54%
,234.0269679,"20,239",LLC-load-misses,-42.54%
,234.0269679,"91,500",LLC-store-misses,-42.54%
,234.0269679,"2,28,823",branch-load-misses,-51.03%
,234.0269679,"23,00,61,114",cycles,-56.35%
,234.0269679,"34,68,74,336",instructions              #    1.51  insn per cycle,-61.67%
,234.1021688,"2,39,703",branch-misses,-60.67%
,234.1021688,"5,27,053",cache-misses,-71.31%
,234.1021688,"1,56,81,537",L1-dcache-load-misses,-76.62%
,234.1021688,"6,69,044",L1-icache-load-misses,-81.94%
,234.1021688,"3,27,225",dTLB-load-misses,-84.04%
,234.1021688,"12,962",dTLB-store-misses,-84.04%
,234.1021688,"3,874",iTLB-load-misses,-28.70%
,234.1021688,"35,165",LLC-load-misses,-23.38%
,234.1021688,"49,775",LLC-store-misses,-21.28%
,234.1021688,"2,57,099",branch-load-misses,-28.74%
,234.1021688,"22,90,88,228",cycles,-39.38%
,234.1021688,"30,81,30,711",instructions              #    1.35  insn per cycle,-50.01%
,234.1773622,"2,46,566",branch-misses,-75.49%
,234.1773622,"1,87,456",cache-misses,-80.81%
,234.1773622,"1,61,29,026",L1-dcache-load-misses,-75.49%
,234.1773622,"7,45,891",L1-icache-load-misses,-70.18%
,234.1773622,"3,41,807",dTLB-load-misses,-68.08%
,234.1773622,"14,247",dTLB-store-misses,-68.09%
,234.1773622,"2,257",iTLB-load-misses,-35.13%
,234.1773622,"10,877",LLC-load-misses,-40.45%
,234.1773622,"26,206",LLC-store-misses,-42.55%
,234.1773622,"2,50,319",branch-load-misses,-53.19%
,234.1773622,"23,14,12,891",cycles,-63.83%
,234.1773622,"27,95,36,090",instructions              #    1.21  insn per cycle,-70.19%
,234.2525705,"2,51,695",branch-misses,-57.45%
,234.2525705,"3,24,270",cache-misses,-68.09%
,234.2525705,"1,52,67,167",L1-dcache-load-misses,-68.11%
,234.2525705,"7,42,889",L1-icache-load-misses,-73.43%
,234.2525705,"2,30,500",dTLB-load-misses,-78.75%
,234.2525705,"12,557",dTLB-store-misses,-84.05%
,234.2525705,"1,682",iTLB-load-misses,-37.21%
,234.2525705,"26,633",LLC-load-misses,-31.90%
,234.2525705,"42,578",LLC-store-misses,-26.58%
,234.2525705,"2,58,272",branch-load-misses,-31.90%
,234.2525705,"22,86,76,948",cycles,-37.21%
,234.2525705,"30,93,23,433",instructions              #    1.35  insn per cycle,-46.81%
,234.3277701,"2,25,502",branch-misses,-78.72%
,234.3277701,"5,34,138",cache-misses,-84.04%
,234.3277701,"1,52,74,813",L1-dcache-load-misses,-84.02%
,234.3277701,"5,78,214",L1-icache-load-misses,-78.70%
,234.3277701,"2,29,804",dTLB-load-misses,-73.38%
,234.3277701,"12,984",dTLB-store-misses,-68.09%
,234.3277701,"2,104",iTLB-load-misses,-26.62%
,234.3277701,"19,535",LLC-load-misses,-31.93%
,234.3277701,"91,678",LLC-store-misses,-37.25%
,234.3277701,"2,37,244",branch-load-misses,-47.88%
,234.3277701,"22,99,47,524",cycles,-58.52%
,234.3277701,"34,32,69,491",instructions              #    1.49  insn per cycle,-69.16%
,234.4029801,"2,26,987",branch-misses,-57.44%
,234.4029801,"4,89,616",cache-misses,-68.08%
,234.4029801,"1,56,15,529",L1-dcache-load-misses,-68.08%
,234.4029801,"6,65,995",L1-icache-load-misses,-68.08%
,234.4029801,"2,81,642",dTLB-load-misses,-70.22%
,234.4029801,"13,980",dTLB-store-misses,-75.55%
,234.4029801,"1,987",iTLB-load-misses,-42.56%
,234.4029801,"13,700",LLC-load-misses,-40.42%
,234.4029801,"1,44,229",LLC-store-misses,-35.09%
,234.4029801,"2,10,156",branch-load-misses,-40.41%
,234.4029801,"23,05,03,717",cycles,-45.74%
,234.4029801,"37,54,12,677",instructions              #    1.63  insn per cycle,-51.06%
,234.478203,"2,17,150",branch-misses,-71.27%
,234.478203,"5,67,249",cache-misses,-81.90%
,234.478203,"1,63,13,958",L1-dcache-load-misses,-84.04%
,234.478203,"5,94,914",L1-icache-load-misses,-84.05%
,234.478203,"2,04,300",dTLB-load-misses,-81.91%
,234.478203,"12,396",dTLB-store-misses,-76.60%
,234.478203,"1,640",iTLB-load-misses,-21.27%
,234.478203,"41,316",LLC-load-misses,-23.40%
,234.478203,"94,639",LLC-store-misses,-28.71%
,234.478203,"2,16,507",branch-load-misses,-39.35%
,234.478203,"22,78,42,196",cycles,-49.98%
,234.478203,"35,41,22,282",instructions              #    1.55  insn per cycle,-60.62%
,234.5534011,"2,48,462",branch-misses,-64.90%
,234.5534011,"2,94,340",cache-misses,-70.22%
,234.5534011,"1,59,69,779",L1-dcache-load-misses,-68.08%
,234.5534011,"6,30,701",L1-icache-load-misses,-68.08%
,234.5534011,"3,22,871",dTLB-load-misses,-68.07%
,234.5534011,"11,527",dTLB-store-misses,-68.09%
,234.5534011,"2,934",iTLB-load-misses,-42.56%
,234.5534011,"20,966",LLC-load-misses,-42.57%
,234.5534011,"55,278",LLC-store-misses,-42.55%
,234.5534011,"2,42,032",branch-load-misses,-48.96%
,234.5534011,"23,06,40,974",cycles,-54.28%
,234.5534011,"30,44,01,132",instructions              #    1.32  insn per cycle,-59.61%
,234.628596,"1,60,340",branch-misses,-62.76%
,234.628596,"6,75,214",cache-misses,-73.39%
,234.628596,"1,97,44,470",L1-dcache-load-misses,-78.71%
,234.628596,"4,33,788",L1-icache-load-misses,-84.03%
,234.628596,"1,58,331",dTLB-load-misses,-84.04%
,234.628596,"12,669",dTLB-store-misses,-84.04%
,234.628596,379,iTLB-load-misses,-26.61%
,234.628596,"9,026",LLC-load-misses,-21.29%
,234.628596,"2,87,011",LLC-store-misses,-21.28%
,234.628596,"1,43,541",branch-load-misses,-30.83%
,234.628596,"23,17,98,903",cycles,-41.46%
,234.628596,"46,04,93,392",instructions              #    1.99  insn per cycle,-52.10%
,234.703808,"1,74,337",branch-misses,-73.41%
,234.703808,"6,55,508",cache-misses,-78.73%
,234.703808,"1,97,45,503",L1-dcache-load-misses,-73.41%
,234.703808,"5,40,432",L1-icache-load-misses,-68.10%
,234.703808,"1,53,954",dTLB-load-misses,-68.09%
,234.703808,"18,249",dTLB-store-misses,-68.10%
,234.703808,"1,700",iTLB-load-misses,-37.21%
,234.703808,"34,611",LLC-load-misses,-42.53%
,234.703808,"63,263",LLC-store-misses,-42.54%
,234.703808,"1,82,753",branch-load-misses,-53.18%
,234.703808,"22,91,37,347",cycles,-62.79%
,234.703808,"37,76,51,241",instructions              #    1.65  insn per cycle,-68.11%
,234.7790051,"2,31,684",branch-misses,-57.43%
,234.7790051,"2,69,185",cache-misses,-68.07%
,234.7790051,"1,72,52,651",L1-dcache-load-misses,-70.18%
,234.7790051,"5,04,102",L1-icache-load-misses,-75.50%
,234.7790051,"2,82,622",dTLB-load-misses,-80.82%
,234.7790051,"11,139",dTLB-store-misses,-84.05%
,234.7790051,"4,390",iTLB-load-misses,-35.15%
,234.7790051,"9,546",LLC-load-misses,-29.82%
,234.7790051,"34,801",LLC-store-misses,-24.49%
,234.7790051,"2,43,820",branch-load-misses,-29.81%
,234.7790051,"23,15,30,947",cycles,-36.16%
,234.7790051,"29,19,73,995",instructions              #    1.26  insn per cycle,-46.80%
,234.8541767,"2,59,147",branch-misses,-78.71%
,234.8541767,"2,14,509",cache-misses,-84.04%
,234.8541767,"1,60,41,930",L1-dcache-load-misses,-81.93%
,234.8541767,"6,72,844",L1-icache-load-misses,-76.61%
,234.8541767,"3,85,453",dTLB-load-misses,-71.29%
,234.8541767,"14,569",dTLB-store-misses,-68.09%
,234.8541767,"3,065",iTLB-load-misses,-28.71%
,234.8541767,"20,652",LLC-load-misses,-34.02%
,234.8541767,"52,941",LLC-store-misses,-39.34%
,234.8541767,"2,64,469",branch-load-misses,-49.98%
,234.8541767,"23,04,77,168",cycles,-60.62%
,234.8541767,"29,17,05,703",instructions              #    1.27  insn per cycle,-71.26%
,234.9293854,"2,48,890",branch-misses,-57.44%
,234.9293854,"1,81,829",cache-misses,-68.08%
,234.9293854,"1,59,40,469",L1-dcache-load-misses,-68.08%
,234.9293854,"8,89,671",L1-icache-load-misses,-68.08%
,234.9293854,"3,60,185",dTLB-load-misses,-72.34%
,234.9293854,"13,764",dTLB-store-misses,-77.66%
,234.9293854,"2,051",iTLB-load-misses,-42.56%
,234.9293854,"16,161",LLC-load-misses,-38.30%
,234.9293854,"43,265",LLC-store-misses,-32.98%
,234.9293854,"2,49,281",branch-load-misses,-38.30%
,234.9293854,"23,10,44,360",cycles,-43.62%
,234.9293854,"28,80,49,477",instructions              #    1.25  insn per cycle,-48.94%
,235.004591,"2,35,695",branch-misses,-73.41%
,235.004591,"4,67,826",cache-misses,-84.04%
,235.004591,"1,54,47,365",L1-dcache-load-misses,-84.04%
,235.004591,"5,73,206",L1-icache-load-misses,-84.04%
,235.004591,"2,51,133",dTLB-load-misses,-79.79%
,235.004591,"14,606",dTLB-store-misses,-74.47%
,235.004591,"1,654",iTLB-load-misses,-21.28%
,235.004591,"33,518",LLC-load-misses,-25.53%
,235.004591,"88,215",LLC-store-misses,-30.84%
,235.004591,"2,29,798",branch-load-misses,-41.48%
,235.004591,"22,79,37,298",cycles,-52.11%
,235.004591,"34,42,65,185",instructions              #    1.51  insn per cycle,-62.75%
#,time,counts unit,events,
,235.0797623,"2,32,581",branch-misses,-62.75%
,235.0797623,"3,59,859",cache-misses,-68.08%
,235.0797623,"1,53,44,224",L1-dcache-load-misses,-68.07%
,235.0797623,"6,07,911",L1-icache-load-misses,-68.08%
,235.0797623,"2,91,599",dTLB-load-misses,-68.07%
,235.0797623,"12,526",dTLB-store-misses,-69.16%
,235.0797623,"3,145",iTLB-load-misses,-42.57%
,235.0797623,"13,833",LLC-load-misses,-42.56%
,235.0797623,"42,587",LLC-store-misses,-41.48%
,235.0797623,"2,28,924",branch-load-misses,-46.81%
,235.0797623,"22,96,08,409",cycles,-52.13%
,235.0797623,"32,20,33,154",instructions              #    1.40  insn per cycle,-57.45%
,235.1549803,"2,31,672",branch-misses,-64.91%
,235.1549803,"3,97,958",cache-misses,-75.55%
,235.1549803,"1,53,39,454",L1-dcache-load-misses,-80.87%
,235.1549803,"6,76,018",L1-icache-load-misses,-84.04%
,235.1549803,"2,38,187",dTLB-load-misses,-84.04%
,235.1549803,"15,075",dTLB-store-misses,-82.96%
,235.1549803,"1,275",iTLB-load-misses,-24.46%
,235.1549803,"37,087",LLC-load-misses,-21.27%
,235.1549803,"16,813",LLC-store-misses,-22.35%
,235.1549803,"2,26,641",branch-load-misses,-32.99%
,235.1549803,"22,82,91,424",cycles,-43.62%
,235.1549803,"30,72,68,051",instructions              #    1.35  insn per cycle,-54.26%
,235.230175,"2,36,736",branch-misses,-71.25%
,235.230175,"4,95,542",cache-misses,-76.58%
,235.230175,"1,53,76,918",L1-dcache-load-misses,-71.26%
,235.230175,"7,50,146",L1-icache-load-misses,-68.08%
,235.230175,"2,84,187",dTLB-load-misses,-68.08%
,235.230175,"13,730",dTLB-store-misses,-68.09%
,235.230175,"2,303",iTLB-load-misses,-39.37%
,235.230175,"26,562",LLC-load-misses,-42.56%
,235.230175,"44,929",LLC-store-misses,-42.55%
,235.230175,"2,48,317",branch-load-misses,-53.19%
,235.230175,"23,00,62,670",cycles,-60.63%
,235.230175,"30,27,09,043",instructions              #    1.32  insn per cycle,-65.95%
,235.3053764,"2,32,903",branch-misses,-57.44%
,235.3053764,"3,79,165",cache-misses,-68.08%
,235.3053764,"1,52,83,471",L1-dcache-load-misses,-72.36%
,235.3053764,"5,99,906",L1-icache-load-misses,-77.68%
,235.3053764,"2,93,357",dTLB-load-misses,-83.00%
,235.3053764,"12,085",dTLB-store-misses,-84.04%
,235.3053764,"4,525",iTLB-load-misses,-32.97%
,235.3053764,"5,605",LLC-load-misses,-27.65%
,235.3053764,"30,920",LLC-store-misses,-22.33%
,235.3053764,"2,58,710",branch-load-misses,-27.65%
,235.3053764,"23,22,16,806",cycles,-36.17%
,235.3053764,"33,26,00,127",instructions              #    1.43  insn per cycle,-46.81%
,235.3805862,"2,41,736",branch-misses,-78.73%
,235.3805862,"2,53,495",cache-misses,-84.05%
,235.3805862,"1,56,43,060",L1-dcache-load-misses,-79.77%
,235.3805862,"6,72,149",L1-icache-load-misses,-74.46%
,235.3805862,"3,20,730",dTLB-load-misses,-69.13%
,235.3805862,"12,421",dTLB-store-misses,-68.10%
,235.3805862,"4,948",iTLB-load-misses,-30.86%
,235.3805862,"8,802",LLC-load-misses,-36.17%
,235.3805862,"50,800",LLC-store-misses,-41.49%
,235.3805862,"2,41,565",branch-load-misses,-52.12%
,235.3805862,"23,07,05,776",cycles,-62.76%
,235.3805862,"29,86,51,706",instructions              #    1.29  insn per cycle,-73.40%
,235.4557851,"2,26,657",branch-misses,-57.44%
,235.4557851,"5,00,968",cache-misses,-68.08%
,235.4557851,"1,55,43,731",L1-dcache-load-misses,-68.08%
,235.4557851,"6,57,896",L1-icache-load-misses,-69.14%
,235.4557851,"2,31,889",dTLB-load-misses,-74.46%
,235.4557851,"11,895",dTLB-store-misses,-79.78%
,235.4557851,"3,166",iTLB-load-misses,-41.50%
,235.4557851,"20,483",LLC-load-misses,-36.18%
,235.4557851,"56,401",LLC-store-misses,-30.86%
,235.4557851,"2,39,254",branch-load-misses,-36.18%
,235.4557851,"22,99,38,594",cycles,-41.50%
,235.4557851,"34,94,32,957",instructions              #    1.52  insn per cycle,-46.82%
,235.5309886,"2,48,084",branch-misses,-75.53%
,235.5309886,"1,71,600",cache-misses,-84.04%
,235.5309886,"1,61,69,515",L1-dcache-load-misses,-84.04%
,235.5309886,"8,12,967",L1-icache-load-misses,-82.98%
,235.5309886,"3,54,568",dTLB-load-misses,-77.66%
,235.5309886,"14,122",dTLB-store-misses,-72.35%
,235.5309886,"2,144",iTLB-load-misses,-22.34%
,235.5309886,"22,796",LLC-load-misses,-27.65%
,235.5309886,"25,359",LLC-store-misses,-32.97%
,235.5309886,"2,50,699",branch-load-misses,-43.61%
,235.5309886,"23,07,50,125",cycles,-54.25%
,235.5309886,"27,19,32,864",instructions              #    1.18  insn per cycle,-64.88%
,235.6062008,"2,43,411",branch-misses,-60.63%
,235.6062008,"3,47,899",cache-misses,-68.09%
,235.6062008,"1,58,00,065",L1-dcache-load-misses,-68.09%
,235.6062008,"6,08,773",L1-icache-load-misses,-68.09%
,235.6062008,"3,68,511",dTLB-load-misses,-68.09%
,235.6062008,"14,533",dTLB-store-misses,-71.26%
,235.6062008,"2,181",iTLB-load-misses,-42.55%
,235.6062008,"17,592",LLC-load-misses,-42.55%
,235.6062008,"91,011",LLC-store-misses,-39.38%
,235.6062008,"2,35,137",branch-load-misses,-44.70%
,235.6062008,"23,00,98,257",cycles,-50.02%
,235.6062008,"32,40,55,170",instructions              #    1.41  insn per cycle,-55.33%
,235.6813991,"2,40,978",branch-misses,-67.01%
,235.6813991,"3,57,960",cache-misses,-77.65%
,235.6813991,"1,52,34,020",L1-dcache-load-misses,-82.97%
,235.6813991,"6,89,559",L1-icache-load-misses,-84.04%
,235.6813991,"2,49,493",dTLB-load-misses,-84.04%
,235.6813991,"12,148",dTLB-store-misses,-80.87%
,235.6813991,"2,942",iTLB-load-misses,-22.36%
,235.6813991,"13,192",LLC-load-misses,-21.28%
,235.6813991,"48,849",LLC-store-misses,-24.44%
,235.6813991,"2,32,403",branch-load-misses,-35.08%
,235.6813991,"23,01,89,749",cycles,-45.72%
,235.6813991,"31,32,69,691",instructions              #    1.36  insn per cycle,-56.36%
,235.7565971,"2,04,753",branch-misses,-69.15%
,235.7565971,"5,87,043",cache-misses,-74.47%
,235.7565971,"1,57,46,243",L1-dcache-load-misses,-69.15%
,235.7565971,"5,48,662",L1-icache-load-misses,-68.09%
,235.7565971,"2,52,434",dTLB-load-misses,-68.09%
,235.7565971,"11,956",dTLB-store-misses,-68.09%
,235.7565971,"3,597",iTLB-load-misses,-41.47%
,235.7565971,"12,779",LLC-load-misses,-42.55%
,235.7565971,"1,29,391",LLC-store-misses,-42.55%
,235.7565971,"2,14,048",branch-load-misses,-53.19%
,235.7565971,"23,05,92,840",cycles,-58.53%
,235.7565971,"38,01,04,177",instructions              #    1.65  insn per cycle,-63.85%
,235.8318126,"2,62,266",branch-misses,-58.49%
,235.8318126,"1,68,431",cache-misses,-69.13%
,235.8318126,"1,60,00,036",L1-dcache-load-misses,-74.45%
,235.8318126,"7,09,240",L1-icache-load-misses,-79.77%
,235.8318126,"4,95,231",dTLB-load-misses,-84.04%
,235.8318126,"13,230",dTLB-store-misses,-84.05%
,235.8318126,"2,648",iTLB-load-misses,-30.88%
,235.8318126,"11,861",LLC-load-misses,-25.56%
,235.8318126,"15,743",LLC-store-misses,-21.27%
,235.8318126,"2,49,800",branch-load-misses,-26.58%
,235.8318126,"23,13,39,329",cycles,-37.20%
,235.8318126,"28,49,27,232",instructions              #    1.23  insn per cycle,-47.83%
,235.9070104,"2,30,823",branch-misses,-77.68%
,235.9070104,"3,43,535",cache-misses,-83.00%
,235.9070104,"1,55,50,881",L1-dcache-load-misses,-77.68%
,235.9070104,"6,70,149",L1-icache-load-misses,-72.37%
,235.9070104,"2,80,335",dTLB-load-misses,-68.09%
,235.9070104,"10,771",dTLB-store-misses,-68.09%
,235.9070104,"3,250",iTLB-load-misses,-32.95%
,235.9070104,"10,391",LLC-load-misses,-38.26%
,235.9070104,"86,737",LLC-store-misses,-42.55%
,235.9070104,"2,22,334",branch-load-misses,-53.19%
,235.9070104,"23,03,70,633",cycles,-63.83%
,235.9070104,"32,88,03,556",instructions              #    1.43  insn per cycle,-72.38%
,235.9822076,"2,56,405",branch-misses,-57.44%
,235.9822076,"3,15,240",cache-misses,-68.08%
,235.9822076,"1,52,83,218",L1-dcache-load-misses,-68.08%
,235.9822076,"7,40,245",L1-icache-load-misses,-71.25%
,235.9822076,"2,52,428",dTLB-load-misses,-76.57%
,235.9822076,"13,320",dTLB-store-misses,-81.89%
,235.9822076,"2,190",iTLB-load-misses,-39.40%
,235.9822076,"27,917",LLC-load-misses,-34.08%
,235.9822076,"52,034",LLC-store-misses,-28.76%
,235.9822076,"2,45,136",branch-load-misses,-34.08%
,235.9822076,"22,81,77,119",cycles,-39.40%
,235.9822076,"29,12,27,138",instructions              #    1.28  insn per cycle,-46.80%
,236.0574214,"2,44,355",branch-misses,-77.63%
,236.0574214,"3,41,927",cache-misses,-84.04%
,236.0574214,"1,54,91,496",L1-dcache-load-misses,-84.04%
,236.0574214,"7,44,644",L1-icache-load-misses,-80.88%
,236.0574214,"2,66,244",dTLB-load-misses,-75.56%
,236.0574214,"12,996",dTLB-store-misses,-70.25%
,236.0574214,"2,852",iTLB-load-misses,-24.44%
,236.0574214,"10,900",LLC-load-misses,-29.75%
,236.0574214,"48,582",LLC-store-misses,-35.07%
,236.0574214,"2,45,772",branch-load-misses,-45.70%
,236.0574214,"23,11,80,719",cycles,-56.34%
,236.0574214,"29,84,23,343",instructions              #    1.29  insn per cycle,-66.97%
,236.1326163,"2,47,917",branch-misses,-58.54%
,236.1326163,"3,31,477",cache-misses,-68.08%
,236.1326163,"1,54,14,999",L1-dcache-load-misses,-68.08%
,236.1326163,"6,51,212",L1-icache-load-misses,-68.08%
,236.1326163,"3,22,803",dTLB-load-misses,-68.08%
,236.1326163,"12,993",dTLB-store-misses,-73.37%
,236.1326163,"4,055",iTLB-load-misses,-42.56%
,236.1326163,"18,585",LLC-load-misses,-42.56%
,236.1326163,"59,943",LLC-store-misses,-37.28%
,236.1326163,"2,50,100",branch-load-misses,-42.60%
,236.1326163,"22,94,24,367",cycles,-47.92%
,236.1326163,"29,98,11,316",instructions              #    1.31  insn per cycle,-53.24%
,236.2078198,"2,43,979",branch-misses,-69.11%
,236.2078198,"2,40,005",cache-misses,-79.75%
,236.2078198,"1,57,79,654",L1-dcache-load-misses,-84.04%
,236.2078198,"7,12,530",L1-icache-load-misses,-84.04%
,236.2078198,"3,06,462",dTLB-load-misses,-84.04%
,236.2078198,"12,694",dTLB-store-misses,-78.77%
,236.2078198,"1,471",iTLB-load-misses,-21.28%
,236.2078198,"16,986",LLC-load-misses,-21.28%
,236.2078198,"48,577",LLC-store-misses,-26.55%
,236.2078198,"2,41,835",branch-load-misses,-37.19%
,236.2078198,"22,94,45,701",cycles,-47.82%
,236.2078198,"29,10,29,470",instructions              #    1.27  insn per cycle,-58.46%
,236.2830177,"2,35,762",branch-misses,-67.05%
,236.2830177,"3,47,055",cache-misses,-72.37%
,236.2830177,"1,55,74,780",L1-dcache-load-misses,-68.08%
,236.2830177,"7,28,330",L1-icache-load-misses,-68.08%
,236.2830177,"2,75,216",dTLB-load-misses,-68.09%
,236.2830177,"12,934",dTLB-store-misses,-68.09%
,236.2830177,"3,007",iTLB-load-misses,-42.56%
,236.2830177,"17,335",LLC-load-misses,-42.55%
,236.2830177,"61,262",LLC-store-misses,-42.55%
,236.2830177,"2,31,616",branch-load-misses,-51.11%
,236.2830177,"22,99,64,970",cycles,-56.43%
,236.2830177,"32,72,83,557",instructions              #    1.42  insn per cycle,-61.75%
,236.3582113,"2,49,700",branch-misses,-60.62%
,236.3582113,"2,17,605",cache-misses,-71.26%
,236.3582113,"1,60,83,692",L1-dcache-load-misses,-76.58%
,236.3582113,"7,57,306",L1-icache-load-misses,-81.90%
,236.3582113,"3,52,748",dTLB-load-misses,-84.04%
,236.3582113,"13,262",dTLB-store-misses,-84.04%
,236.3582113,"2,312",iTLB-load-misses,-28.75%
,236.3582113,"12,683",LLC-load-misses,-23.43%
,236.3582113,"32,418",LLC-store-misses,-21.28%
,236.3582113,"2,42,600",branch-load-misses,-28.68%
,236.3582113,"23,09,46,777",cycles,-39.32%
,236.3582113,"29,83,97,211",instructions              #    1.29  insn per cycle,-49.96%
,236.4334057,"2,29,654",branch-misses,-75.55%
,236.4334057,"4,32,952",cache-misses,-80.87%
,236.4334057,"1,52,34,186",L1-dcache-load-misses,-75.55%
,236.4334057,"5,35,543",L1-icache-load-misses,-70.24%
,236.4334057,"2,37,441",dTLB-load-misses,-68.08%
,236.4334057,"13,443",dTLB-store-misses,-68.09%
,236.4334057,"1,964",iTLB-load-misses,-35.08%
,236.4334057,"20,333",LLC-load-misses,-40.40%
,236.4334057,"84,946",LLC-store-misses,-42.55%
,236.4334057,"2,22,021",branch-load-misses,-53.19%
,236.4334057,"22,99,27,230",cycles,-63.83%
,236.4334057,"33,95,14,117",instructions              #    1.48  insn per cycle,-70.24%
,236.5086122,"2,28,975",branch-misses,-57.45%
,236.5086122,"4,55,001",cache-misses,-68.08%
,236.5086122,"1,51,95,627",L1-dcache-load-misses,-68.08%
,236.5086122,"6,64,170",L1-icache-load-misses,-73.37%
,236.5086122,"2,85,436",dTLB-load-misses,-78.69%
,236.5086122,"12,684",dTLB-store-misses,-84.01%
,236.5086122,"3,252",iTLB-load-misses,-37.27%
,236.5086122,"12,876",LLC-load-misses,-31.95%
,236.5086122,"1,30,699",LLC-store-misses,-26.63%
,236.5086122,"2,09,205",branch-load-misses,-31.95%
,236.5086122,"23,02,39,274",cycles,-37.27%
,236.5086122,"33,16,88,123",instructions              #    1.44  insn per cycle,-46.81%
,236.5838195,"2,28,165",branch-misses,-78.72%
,236.5838195,"4,31,870",cache-misses,-84.04%
,236.5838195,"1,58,60,564",L1-dcache-load-misses,-84.04%
,236.5838195,"6,27,918",L1-icache-load-misses,-78.76%
,236.5838195,"2,15,188",dTLB-load-misses,-73.44%
,236.5838195,"15,754",dTLB-store-misses,-68.13%
,236.5838195,342,iTLB-load-misses,-26.56%
,236.5838195,"24,603",LLC-load-misses,-31.87%
,236.5838195,"54,771",LLC-store-misses,-37.19%
,236.5838195,"2,20,067",branch-load-misses,-47.82%
,236.5838195,"22,84,45,524",cycles,-58.46%
,236.5838195,"33,25,51,600",instructions              #    1.46  insn per cycle,-69.10%
,236.6590213,"2,03,547",branch-misses,-57.44%
,236.6590213,"5,90,463",cache-misses,-68.08%
,236.6590213,"1,52,99,447",L1-dcache-load-misses,-68.08%
,236.6590213,"4,62,669",L1-icache-load-misses,-68.08%
,236.6590213,"2,04,448",dTLB-load-misses,-70.17%
,236.6590213,"15,820",dTLB-store-misses,-75.49%
,236.6590213,"1,149",iTLB-load-misses,-42.55%
,236.6590213,"29,875",LLC-load-misses,-40.47%
,236.6590213,"1,38,871",LLC-store-misses,-35.16%
,236.6590213,"1,97,156",branch-load-misses,-40.48%
,236.6590213,"22,65,88,429",cycles,-45.80%
,236.6590213,"38,74,47,716",instructions              #    1.71  insn per cycle,-51.12%
,236.7342342,"2,46,414",branch-misses,-71.23%
,236.7342342,"5,00,153",cache-misses,-81.87%
,236.7342342,"1,55,21,034",L1-dcache-load-misses,-84.05%
,236.7342342,"6,60,132",L1-icache-load-misses,-84.05%
,236.7342342,"2,27,152",dTLB-load-misses,-81.96%
,236.7342342,"13,557",dTLB-store-misses,-76.64%
,236.7342342,"3,239",iTLB-load-misses,-21.27%
,236.7342342,"33,433",LLC-load-misses,-23.35%
,236.7342342,"20,678",LLC-store-misses,-28.67%
,236.7342342,"2,69,799",branch-load-misses,-39.31%
,236.7342342,"22,76,11,326",cycles,-49.95%
,236.7342342,"28,80,27,485",instructions              #    1.27  insn per cycle,-60.58%
,236.8094306,"2,38,199",branch-misses,-64.94%
,236.8094306,"3,50,074",cache-misses,-70.27%
,236.8094306,"1,57,60,430",L1-dcache-load-misses,-68.08%
,236.8094306,"7,51,217",L1-icache-load-misses,-68.09%
,236.8094306,"3,09,639",dTLB-load-misses,-68.08%
