#,started on Fri,01-10-2013 03:16,,
,,,,
#,time,counts unit,events,
,28.19655405,"9,86,852",L1-icache-load-misses,-78.64%
,28.19655405,"29,157",dTLB-load-misses,-83.96%
,28.19655405,"8,984",dTLB-store-misses,-84.04%
,28.19655405,"21,525",iTLB-load-misses,-32.00%
,28.19655405,"7,206",LLC-load-misses,-26.68%
,28.19655405,"38,494",LLC-store-misses,-21.37%
,28.19655405,"7,70,499",branch-load-misses,-26.69%
,28.19655405,"23,21,63,423",cycles,-36.17%
,28.19655405,"57,18,92,015",instructions              #    2.46  insn per cycle,-46.81%
#,time,counts unit,events,
,28.27173781,"7,64,902",branch-misses,-78.72%
,28.27173781,"2,81,207",cache-misses,-84.04%
,28.27173781,"1,30,88,391",L1-dcache-load-misses,-78.80%
,28.27173781,"9,83,263",L1-icache-load-misses,-73.48%
,28.27173781,"28,148",dTLB-load-misses,-68.16%
,28.27173781,"9,536",dTLB-store-misses,-68.08%
,28.27173781,"25,210",iTLB-load-misses,-31.84%
,28.27173781,"6,774",LLC-load-misses,-37.15%
,28.27173781,"35,366",LLC-store-misses,-42.47%
,28.27173781,"7,65,590",branch-load-misses,-53.11%
,28.27173781,"23,21,33,504",cycles,-63.75%
,28.27173781,"57,33,56,121",instructions              #    2.47  insn per cycle,-73.40%
,28.346905,"7,82,180",branch-misses,-57.43%
,28.346905,"2,68,020",cache-misses,-68.08%
,28.346905,"1,31,57,555",L1-dcache-load-misses,-68.08%
,28.346905,"9,96,439",L1-icache-load-misses,-70.20%
,28.346905,"29,405",dTLB-load-misses,-75.50%
,28.346905,"8,956",dTLB-store-misses,-80.83%
,28.346905,"22,257",iTLB-load-misses,-40.45%
,28.346905,"7,056",LLC-load-misses,-35.13%
,28.346905,"35,192",LLC-store-misses,-29.82%
,28.346905,"7,92,161",branch-load-misses,-35.15%
,28.346905,"23,17,23,179",cycles,-40.47%
,28.346905,"57,32,07,360",instructions              #    2.47  insn per cycle,-46.79%
,28.42209792,"7,86,327",branch-misses,-76.59%
,28.42209792,"2,78,086",cache-misses,-84.04%
,28.42209792,"1,29,60,467",L1-dcache-load-misses,-84.04%
,28.42209792,"9,81,419",L1-icache-load-misses,-81.92%
,28.42209792,"30,251",dTLB-load-misses,-76.61%
,28.42209792,"8,783",dTLB-store-misses,-71.29%
,28.42209792,"22,536",iTLB-load-misses,-23.39%
,28.42209792,"6,489",LLC-load-misses,-28.71%
,28.42209792,"39,263",LLC-store-misses,-34.02%
,28.42209792,"7,83,694",branch-load-misses,-44.66%
,28.42209792,"23,21,47,259",cycles,-55.30%
,28.42209792,"57,26,88,542",instructions              #    2.47  insn per cycle,-65.94%
,28.49730662,"8,00,212",branch-misses,-59.57%
,28.49730662,"2,69,415",cache-misses,-68.09%
,28.49730662,"1,29,32,624",L1-dcache-load-misses,-68.09%
,28.49730662,"9,94,536",L1-icache-load-misses,-68.09%
,28.49730662,"29,438",dTLB-load-misses,-68.09%
,28.49730662,"9,263",dTLB-store-misses,-72.32%
,28.49730662,"23,921",iTLB-load-misses,-42.55%
,28.49730662,"7,095",LLC-load-misses,-42.55%
,28.49730662,"35,310",LLC-store-misses,-38.32%
,28.49730662,"7,94,546",branch-load-misses,-43.64%
,28.49730662,"23,21,64,681",cycles,-48.96%
,28.49730662,"57,23,98,560",instructions              #    2.47  insn per cycle,-54.28%
,28.57250624,"8,07,252",branch-misses,-68.07%
,28.57250624,"2,70,314",cache-misses,-78.71%
,28.57250624,"1,29,45,788",L1-dcache-load-misses,-84.03%
,28.57250624,"9,88,435",L1-icache-load-misses,-84.04%
,28.57250624,"28,337",dTLB-load-misses,-84.04%
,28.57250624,"8,611",dTLB-store-misses,-79.81%
,28.57250624,"20,536",iTLB-load-misses,-21.30%
,28.57250624,"6,565",LLC-load-misses,-21.28%
,28.57250624,"35,056",LLC-store-misses,-25.50%
,28.57250624,"8,02,975",branch-load-misses,-36.14%
,28.57250624,"23,21,93,218",cycles,-46.78%
,28.57250624,"57,00,87,178",instructions              #    2.46  insn per cycle,-57.42%
,28.64770963,"8,47,918",branch-misses,-68.08%
,28.64770963,"2,90,162",cache-misses,-73.40%
,28.64770963,"1,28,25,385",L1-dcache-load-misses,-68.08%
,28.64770963,"9,94,266",L1-icache-load-misses,-68.09%
,28.64770963,"29,085",dTLB-load-misses,-68.13%
,28.64770963,"8,694",dTLB-store-misses,-68.13%
,28.64770963,"24,186",iTLB-load-misses,-42.54%
,28.64770963,"8,401",LLC-load-misses,-42.52%
,28.64770963,"59,749",LLC-store-misses,-42.51%
,28.64770963,"8,53,765",branch-load-misses,-52.13%
,28.64770963,"23,15,67,681",cycles,-57.45%
,28.64770963,"56,59,23,217",instructions              #    2.44  insn per cycle,-62.77%
,28.72292052,"8,80,026",branch-misses,-59.54%
,28.72292052,"2,74,368",cache-misses,-70.18%
,28.72292052,"1,26,97,478",L1-dcache-load-misses,-75.50%
,28.72292052,"9,96,938",L1-icache-load-misses,-80.82%
,28.72292052,"29,469",dTLB-load-misses,-84.05%
,28.72292052,"9,443",dTLB-store-misses,-84.04%
,28.72292052,"24,775",iTLB-load-misses,-29.82%
,28.72292052,"7,431",LLC-load-misses,-24.51%
,28.72292052,"42,762",LLC-store-misses,-21.27%
,28.72292052,"8,66,436",branch-load-misses,-27.62%
,28.72292052,"23,21,33,838",cycles,-38.25%
,28.72292052,"56,70,49,068",instructions              #    2.44  insn per cycle,-48.88%
,28.79812298,"8,88,108",branch-misses,-76.62%
,28.79812298,"2,61,756",cache-misses,-81.94%
,28.79812298,"1,26,26,662",L1-dcache-load-misses,-76.63%
,28.79812298,"9,87,461",L1-icache-load-misses,-71.31%
,28.79812298,"29,877",dTLB-load-misses,-68.09%
,28.79812298,"8,381",dTLB-store-misses,-68.09%
,28.79812298,"26,672",iTLB-load-misses,-34.00%
,28.79812298,"7,103",LLC-load-misses,-39.32%
,28.79812298,"34,271",LLC-store-misses,-42.55%
,28.79812298,"9,05,258",branch-load-misses,-53.19%
,28.79812298,"23,19,61,696",cycles,-63.82%
,28.79812298,"56,34,03,981",instructions              #    2.43  insn per cycle,-71.32%
,28.87332909,"9,63,720",branch-misses,-57.45%
,28.87332909,"2,59,867",cache-misses,-68.08%
,28.87332909,"1,25,47,273",L1-dcache-load-misses,-68.08%
,28.87332909,"9,88,515",L1-icache-load-misses,-72.29%
,28.87332909,"28,699",dTLB-load-misses,-77.61%
,28.87332909,"8,406",dTLB-store-misses,-82.93%
,28.87332909,"22,093",iTLB-load-misses,-38.35%
,28.87332909,"6,584",LLC-load-misses,-33.03%
,28.87332909,"31,537",LLC-store-misses,-27.71%
,28.87332909,"10,00,384",branch-load-misses,-33.03%
,28.87332909,"23,21,35,274",cycles,-38.35%
,28.87332909,"56,11,62,314",instructions              #    2.42  insn per cycle,-46.81%
,28.94853057,"9,87,388",branch-misses,-78.68%
,28.94853057,"2,48,103",cache-misses,-84.05%
,28.94853057,"1,25,02,303",L1-dcache-load-misses,-84.05%
,28.94853057,"9,68,988",L1-icache-load-misses,-79.84%
,28.94853057,"28,023",dTLB-load-misses,-74.51%
,28.94853057,"8,906",dTLB-store-misses,-69.19%
,28.94853057,"20,845",iTLB-load-misses,-25.48%
,28.94853057,"6,816",LLC-load-misses,-30.79%
,28.94853057,"31,156",LLC-store-misses,-36.12%
,28.94853057,"10,03,970",branch-load-misses,-46.76%
,28.94853057,"23,19,02,728",cycles,-57.40%
,28.94853057,"56,35,36,870",instructions              #    2.43  insn per cycle,-68.04%
,29.0237402,"10,27,741",branch-misses,-57.49%
,29.0237402,"2,56,458",cache-misses,-68.08%
,29.0237402,"1,23,83,266",L1-dcache-load-misses,-68.08%
,29.0237402,"9,71,731",L1-icache-load-misses,-68.09%
,29.0237402,"27,931",dTLB-load-misses,-69.09%
,29.0237402,"8,307",dTLB-store-misses,-74.42%
,29.0237402,"21,890",iTLB-load-misses,-42.55%
,29.0237402,"6,030",LLC-load-misses,-41.56%
,29.0237402,"32,283",LLC-store-misses,-36.23%
,29.0237402,"10,52,552",branch-load-misses,-41.55%
,29.0237402,"23,21,35,606",cycles,-46.87%
,29.0237402,"56,20,36,185",instructions              #    2.42  insn per cycle,-52.19%
,29.09893893,"10,39,023",branch-misses,-70.16%
,29.09893893,"2,74,746",cache-misses,-80.79%
,29.09893893,"1,23,16,343",L1-dcache-load-misses,-84.04%
,29.09893893,"9,49,933",L1-icache-load-misses,-84.04%
,29.09893893,"28,104",dTLB-load-misses,-83.04%
,29.09893893,"9,249",dTLB-store-misses,-77.73%
,29.09893893,"23,694",iTLB-load-misses,-21.28%
,29.09893893,"7,044",LLC-load-misses,-22.27%
,29.09893893,"30,149",LLC-store-misses,-27.59%
,29.09893893,"10,47,891",branch-load-misses,-38.23%
,29.09893893,"23,10,27,414",cycles,-48.86%
,29.09893893,"55,62,52,202",instructions              #    2.41  insn per cycle,-59.50%
,29.17415233,"1,08,169",branch-misses,-66.01%
,29.17415233,"11,48,070",cache-misses,-71.33%
,29.17415233,"1,03,04,696",L1-dcache-load-misses,-68.09%
,29.17415233,"27,35,969",L1-icache-load-misses,-68.10%
,29.17415233,"12,625",dTLB-load-misses,-68.09%
,29.17415233,"15,404",dTLB-store-misses,-68.10%
,29.17415233,"1,045",iTLB-load-misses,-42.55%
,29.17415233,"2,25,290",LLC-load-misses,-42.54%
,29.17415233,"3,89,045",LLC-store-misses,-42.54%
,29.17415233,"1,04,686",branch-load-misses,-50.07%
,29.17415233,"22,45,32,302",cycles,-55.39%
,29.17415233,"53,58,35,694",instructions              #    2.39  insn per cycle,-60.71%
,29.24935963,"1,14,046",branch-misses,-61.63%
,29.24935963,"6,74,338",cache-misses,-72.27%
,29.24935963,"70,07,073",L1-dcache-load-misses,-77.56%
,29.24935963,"31,77,384",L1-icache-load-misses,-82.89%
,29.24935963,"18,985",dTLB-load-misses,-84.04%
,29.24935963,"7,597",dTLB-store-misses,-84.04%
,29.24935963,"3,129",iTLB-load-misses,-27.77%
,29.24935963,"82,514",LLC-load-misses,-22.45%
,29.24935963,"15,352",LLC-store-misses,-21.28%
,29.24935963,"1,09,716",branch-load-misses,-29.70%
,29.24935963,"22,47,55,817",cycles,-40.34%
,29.24935963,"60,92,56,324",instructions              #    2.71  insn per cycle,-50.98%
,29.32458144,"1,98,118",branch-misses,-74.56%
,29.32458144,"37,51,575",cache-misses,-79.88%
,29.32458144,"1,15,30,173",L1-dcache-load-misses,-74.56%
,29.32458144,"70,243",L1-icache-load-misses,-69.25%
,29.32458144,"16,704",dTLB-load-misses,-68.09%
,29.32458144,"2,83,089",dTLB-store-misses,-68.09%
,29.32458144,285,iTLB-load-misses,-36.06%
,29.32458144,"2,28,066",LLC-load-misses,-41.37%
,29.32458144,"5,91,151",LLC-store-misses,-42.55%
,29.32458144,"2,03,102",branch-load-misses,-53.18%
,29.32458144,"22,34,06,202",cycles,-63.82%
,29.32458144,"49,11,22,066",instructions              #    2.20  insn per cycle,-69.26%
,29.39978423,"5,84,021",branch-misses,-57.45%
,29.39978423,"20,31,248",cache-misses,-68.08%
,29.39978423,"1,99,38,373",L1-dcache-load-misses,-69.02%
,29.39978423,"28,782",L1-icache-load-misses,-74.34%
,29.39978423,"4,850",dTLB-load-misses,-79.66%
,29.39978423,"31,278",dTLB-store-misses,-84.04%
,29.39978423,190,iTLB-load-misses,-36.30%
,29.39978423,"1,12,073",LLC-load-misses,-30.98%
,29.39978423,"44,743",LLC-store-misses,-25.67%
,29.39978423,"7,87,122",branch-load-misses,-30.99%
,29.39978423,"22,38,85,514",cycles,-36.30%
,29.39978423,"63,01,04,996",instructions              #    2.81  insn per cycle,-46.81%
,29.47501089,"4,87,089",branch-misses,-78.73%
,29.47501089,"20,73,947",cache-misses,-84.04%
,29.47501089,"1,79,68,585",L1-dcache-load-misses,-83.10%
,29.47501089,"25,845",L1-icache-load-misses,-77.79%
,29.47501089,"6,963",dTLB-load-misses,-72.48%
,29.47501089,"16,719",dTLB-store-misses,-68.10%
,29.47501089,287,iTLB-load-misses,-27.52%
,29.47501089,"1,17,748",LLC-load-misses,-32.84%
,29.47501089,"1,82,203",LLC-store-misses,-38.15%
,29.47501089,"5,49,933",branch-load-misses,-48.78%
,29.47501089,"22,14,10,856",cycles,-59.41%
,29.47501089,"61,15,29,649",instructions              #    2.76  insn per cycle,-70.05%
,29.55023839,"5,41,675",branch-misses,-57.46%
,29.55023839,"21,31,799",cache-misses,-68.09%
,29.55023839,"2,00,81,137",L1-dcache-load-misses,-68.09%
,29.55023839,"30,648",L1-icache-load-misses,-68.09%
,29.55023839,"2,875",dTLB-load-misses,-71.09%
,29.55023839,"12,493",dTLB-store-misses,-76.41%
,29.55023839,159,iTLB-load-misses,-42.54%
,29.55023839,"1,38,999",LLC-load-misses,-39.55%
,29.55023839,"1,51,990",LLC-store-misses,-34.24%
,29.55023839,"5,38,788",branch-load-misses,-39.55%
,29.55023839,"22,27,28,751",cycles,-44.87%
,29.55023839,"64,83,35,242",instructions              #    2.91  insn per cycle,-50.19%
,29.62546639,"3,63,936",branch-misses,-72.12%
,29.62546639,"25,89,099",cache-misses,-82.75%
,29.62546639,"1,89,93,501",L1-dcache-load-misses,-84.04%
,29.62546639,"28,935",L1-icache-load-misses,-84.04%
,29.62546639,"3,871",dTLB-load-misses,-81.06%
,29.62546639,"25,567",dTLB-store-misses,-75.75%
,29.62546639,296,iTLB-load-misses,-21.28%
,29.62546639,"1,93,569",LLC-load-misses,-24.26%
,29.62546639,"3,37,333",LLC-store-misses,-29.56%
,29.62546639,"2,48,808",branch-load-misses,-40.19%
,29.62546639,"22,03,61,811",cycles,-50.83%
,29.62546639,"59,29,98,835",instructions              #    2.69  insn per cycle,-61.46%
,29.70065017,"6,60,477",branch-misses,-64.05%
,29.70065017,"29,82,944",cache-misses,-69.37%
,29.70065017,"1,74,54,314",L1-dcache-load-misses,-68.08%
,29.70065017,"21,968",L1-icache-load-misses,-68.08%
,29.70065017,"4,653",dTLB-load-misses,-68.08%
,29.70065017,"40,131",dTLB-store-misses,-68.08%
,29.70065017,256,iTLB-load-misses,-42.56%
,29.70065017,"1,38,804",LLC-load-misses,-42.56%
,29.70065017,"1,37,743",LLC-store-misses,-42.56%
,29.70065017,"7,37,728",branch-load-misses,-48.11%
,29.70065017,"22,33,49,850",cycles,-53.43%
,29.70065017,"64,77,54,335",instructions              #    2.90  insn per cycle,-58.75%
,29.77585991,"13,36,899",branch-misses,-63.61%
,29.77585991,"14,02,894",cache-misses,-74.24%
,29.77585991,"1,31,47,687",L1-dcache-load-misses,-79.56%
,29.77585991,"30,631",L1-icache-load-misses,-84.04%
,29.77585991,"3,611",dTLB-load-misses,-84.04%
,29.77585991,"22,341",dTLB-store-misses,-84.04%
,29.77585991,155,iTLB-load-misses,-25.77%
,29.77585991,"13,379",LLC-load-misses,-21.28%
,29.77585991,"16,251",LLC-store-misses,-21.28%
,29.77585991,"14,78,956",branch-load-misses,-31.69%
,29.77585991,"22,98,32,930",cycles,-42.32%
,29.77585991,"57,06,06,583",instructions              #    2.48  insn per cycle,-52.96%
,29.85107344,"13,47,573",branch-misses,-72.54%
,29.85107344,"6,18,170",cache-misses,-77.87%
,29.85107344,"1,16,49,378",L1-dcache-load-misses,-72.56%
,29.85107344,"30,869",L1-icache-load-misses,-68.09%
,29.85107344,"2,909",dTLB-load-misses,-68.12%
,29.85107344,"3,803",dTLB-store-misses,-68.11%
,29.85107344,144,iTLB-load-misses,-38.06%
,29.85107344,"15,198",LLC-load-misses,-42.52%
,29.85107344,"56,496",LLC-store-misses,-42.52%
,29.85107344,"12,88,447",branch-load-misses,-53.16%
,29.85107344,"23,11,07,616",cycles,-61.93%
,29.85107344,"59,66,84,182",instructions              #    2.58  insn per cycle,-67.25%
,29.92629435,"7,69,621",branch-misses,-57.46%
,29.92629435,"29,52,561",cache-misses,-68.10%
,29.92629435,"83,73,779",L1-dcache-load-misses,-71.03%
,29.92629435,"38,905",L1-icache-load-misses,-76.34%
,29.92629435,"75,681",dTLB-load-misses,-81.64%
,29.92629435,"47,304",dTLB-store-misses,-84.04%
,29.92629435,539,iTLB-load-misses,-34.30%
,29.92629435,"1,91,679",LLC-load-misses,-28.99%
,29.92629435,"9,22,518",LLC-store-misses,-23.69%
,29.92629435,"5,29,709",branch-load-misses,-29.01%
,29.92629435,"22,09,85,387",cycles,-36.21%
,29.92629435,"58,73,86,158",instructions              #    2.66  insn per cycle,-46.84%
,30.00149611,"6,74,762",branch-misses,-78.72%
,30.00149611,"14,36,315",cache-misses,-84.04%
,30.00149611,"29,22,368",L1-dcache-load-misses,-81.11%
,30.00149611,"1,43,999",L1-icache-load-misses,-75.79%
,30.00149611,"84,825",dTLB-load-misses,-70.48%
,30.00149611,"11,133",dTLB-store-misses,-68.09%
,30.00149611,372,iTLB-load-misses,-29.52%
,30.00149611,"55,334",LLC-load-misses,-34.84%
,30.00149611,"17,255",LLC-store-misses,-40.14%
,30.00149611,"6,30,402",branch-load-misses,-50.78%
,30.00149611,"22,65,87,591",cycles,-61.42%
,30.00149611,"63,36,19,696",instructions              #    2.80  insn per cycle,-72.05%
,30.07670052,"5,85,900",branch-misses,-57.44%
,30.07670052,"3,71,074",cache-misses,-68.08%
,30.07670052,"47,19,611",L1-dcache-load-misses,-68.08%
,30.07670052,"17,55,328",L1-icache-load-misses,-68.08%
,30.07670052,"3,652",dTLB-load-misses,-73.13%
,30.07670052,"3,700",dTLB-store-misses,-78.46%
,30.07670052,"18,974",iTLB-load-misses,-42.56%
,30.07670052,"8,529",LLC-load-misses,-37.52%
,30.07670052,"37,138",LLC-store-misses,-32.19%
,30.07670052,"5,83,284",branch-load-misses,-37.51%
,30.07670052,"23,21,00,796",cycles,-42.83%
,30.07670052,"48,26,65,441",instructions              #    2.08  insn per cycle,-48.15%
#,time,counts unit,events,
,30.15191215,"6,08,593",branch-misses,-74.18%
,30.15191215,"3,75,652",cache-misses,-84.04%
,30.15191215,"46,90,834",L1-dcache-load-misses,-84.04%
,30.15191215,"17,48,937",L1-icache-load-misses,-84.04%
,30.15191215,"2,170",dTLB-load-misses,-79.01%
,30.15191215,"3,194",dTLB-store-misses,-73.69%
,30.15191215,"15,671",iTLB-load-misses,-21.27%
,30.15191215,"7,997",LLC-load-misses,-26.31%
,30.15191215,"38,722",LLC-store-misses,-31.62%
,30.15191215,"6,02,559",branch-load-misses,-42.26%
,30.15191215,"23,22,51,250",cycles,-52.89%
,30.15191215,"48,11,79,917",instructions              #    2.07  insn per cycle,-63.53%
,30.22711838,"6,19,082",branch-misses,-61.99%
,30.22711838,"3,74,974",cache-misses,-68.09%
,30.22711838,"47,05,747",L1-dcache-load-misses,-68.09%
,30.22711838,"17,45,860",L1-icache-load-misses,-68.09%
,30.22711838,"2,642",dTLB-load-misses,-68.09%
,30.22711838,"3,415",dTLB-store-misses,-69.91%
,30.22711838,"14,421",iTLB-load-misses,-42.55%
,30.22711838,"8,219",LLC-load-misses,-42.55%
,30.22711838,"36,734",LLC-store-misses,-40.73%
,30.22711838,"6,25,781",branch-load-misses,-46.05%
,30.22711838,"23,21,85,955",cycles,-51.37%
,30.22711838,"47,91,26,039",instructions              #    2.06  insn per cycle,-56.69%
,30.30233182,"6,05,143",branch-misses,-65.65%
,30.30233182,"3,76,585",cache-misses,-76.29%
,30.30233182,"47,14,641",L1-dcache-load-misses,-81.60%
,30.30233182,"17,38,893",L1-icache-load-misses,-84.04%
,30.30233182,"2,564",dTLB-load-misses,-84.05%
,30.30233182,"3,298",dTLB-store-misses,-82.22%
,30.30233182,"15,684",iTLB-load-misses,-23.72%
,30.30233182,"8,094",LLC-load-misses,-21.27%
,30.30233182,"38,711",LLC-store-misses,-23.09%
,30.30233182,"5,92,953",branch-load-misses,-33.73%
,30.30233182,"23,22,37,316",cycles,-44.36%
,30.30233182,"48,00,01,748",instructions              #    2.07  insn per cycle,-55.00%
,30.37756244,"5,64,495",branch-misses,-70.53%
,30.37756244,"3,73,933",cache-misses,-75.85%
,30.37756244,"47,56,180",L1-dcache-load-misses,-70.54%
,30.37756244,"17,37,324",L1-icache-load-misses,-68.10%
,30.37756244,"2,418",dTLB-load-misses,-68.10%
,30.37756244,"3,306",dTLB-store-misses,-68.10%
,30.37756244,"12,442",iTLB-load-misses,-40.09%
,30.37756244,"8,115",LLC-load-misses,-42.54%
,30.37756244,"37,009",LLC-store-misses,-42.53%
,30.37756244,"5,72,398",branch-load-misses,-53.17%
,30.37756244,"23,22,78,774",cycles,-59.92%
,30.37756244,"48,17,52,830",instructions              #    2.07  insn per cycle,-65.23%
,30.45276781,"5,62,745",branch-misses,-57.45%
,30.45276781,"3,77,426",cache-misses,-68.07%
,30.45276781,"47,28,542",L1-dcache-load-misses,-73.02%
,30.45276781,"17,44,799",L1-icache-load-misses,-78.35%
,30.45276781,"2,552",dTLB-load-misses,-83.67%
,30.45276781,"3,399",dTLB-store-misses,-84.05%
,30.45276781,"11,797",iTLB-load-misses,-32.30%
,30.45276781,"8,083",LLC-load-misses,-26.98%
,30.45276781,"38,447",LLC-store-misses,-21.65%
,30.45276781,"5,43,319",branch-load-misses,-26.97%
,30.45276781,"23,20,20,227",cycles,-36.18%
,30.45276781,"48,00,05,394",instructions              #    2.07  insn per cycle,-46.83%
,30.52798148,"6,57,844",branch-misses,-78.72%
,30.52798148,"3,72,668",cache-misses,-84.04%
,30.52798148,"46,82,067",L1-dcache-load-misses,-79.09%
,30.52798148,"16,88,223",L1-icache-load-misses,-73.78%
,30.52798148,"2,186",dTLB-load-misses,-68.46%
,30.52798148,"3,311",dTLB-store-misses,-68.09%
,30.52798148,"14,512",iTLB-load-misses,-31.54%
,30.52798148,"8,148",LLC-load-misses,-36.85%
,30.52798148,"38,625",LLC-store-misses,-42.17%
,30.52798148,"6,70,545",branch-load-misses,-52.80%
,30.52798148,"23,21,83,485",cycles,-63.43%
,30.52798148,"47,36,30,270",instructions              #    2.04  insn per cycle,-73.40%
,30.6031916,"5,73,118",branch-misses,-57.45%
,30.6031916,"3,66,329",cache-misses,-68.09%
,30.6031916,"46,75,095",L1-dcache-load-misses,-68.09%
,30.6031916,"16,80,325",L1-icache-load-misses,-69.82%
,30.6031916,"2,456",dTLB-load-misses,-75.14%
,30.6031916,"3,393",dTLB-store-misses,-80.45%
,30.6031916,"17,763",iTLB-load-misses,-40.83%
,30.6031916,"8,539",LLC-load-misses,-35.51%
,30.6031916,"38,142",LLC-store-misses,-30.19%
,30.6031916,"5,36,491",branch-load-misses,-35.51%
,30.6031916,"23,18,30,138",cycles,-40.83%
,30.6031916,"48,07,48,958",instructions              #    2.07  insn per cycle,-46.81%
,30.67839932,"5,48,749",branch-misses,-76.19%
,30.67839932,"3,76,708",cache-misses,-84.04%
,30.67839932,"47,41,841",L1-dcache-load-misses,-84.04%
